pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,brief_justification,FALSE,no_majority,adjudicate,,"O XML não contém corpo integral; o resumo analisa a contestação brasileira da responsabilidade de proteger com base em literatura de normas. Classifiquei como análise qualitativa/teórica de RI, sem dados próprios claros.","O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte.","O XML não contém corpo integral, apenas metadados/resumo/referências, então marquei Missing/Corrupt e usei somente o que aparece no resumo ou título. Para 'What doesn’t kill a norm makes it stronger? Brazil’s contestation of the responsibility to protect', A evidência descrita é qualitativa, documental, histórica, etnográfica ou de estudo de caso, sem análise estatística própria clara.",TRUE,TRUE,TRUE,3,3,1
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,clearly_defined_explanatory_variable,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,FALSE,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,countries_of_focus,FALSE,unanimity,accept_provisionally,Brazil,Brazil,Brazil,Brazil,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,dependent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,<NULL>,No Mention of Mechanisms/Channels,No Mention of Mechanisms/Channels,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,error_in_raw_text,FALSE,unanimity,accept_provisionally,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,evidence_type,TRUE,unanimity,accept_provisionally,qualitative,qualitative,qualitative,qualitative,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,general_goal_of_analysis,FALSE,majority,accept_provisionally,Describe,Describe,Explain,Describe,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,method_status,TRUE,critical_disagreement,adjudicate,,essayistic,explicit,essayistic,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,references_power_analysis,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,seeks_determinants,FALSE,no_majority,adjudicate,,<NULL>,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,1
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,single_country_study,FALSE,unanimity,accept_provisionally,single_country,single_country,single_country,single_country,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,subfield,FALSE,unanimity,accept_provisionally,International Relations,International Relations,International Relations,International Relations,TRUE,TRUE,TRUE,3,1,3
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292021000200208.xml,aca0e48b835577939e565ecfda303ee1abbe9cc153dcdd53d5c45b72a51e9718,uses_original_dataset,FALSE,no_majority,adjudicate,,<NULL>,structure_systematize,not_original,TRUE,TRUE,TRUE,3,3,1
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,brief_justification,FALSE,no_majority,adjudicate,,"O XML não contém corpo integral; o resumo declara hipóteses e comparação longitudinal de organizações regionais. Usei classificação quantitativa explicativa, mas marquei qualificação não causal forte porque o próprio resumo fala em associação para parte dos achados.","O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível.","O XML não contém corpo integral, apenas metadados/resumo/referências, então marquei Missing/Corrupt e usei somente o que aparece no resumo ou título. Para 'The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019)', O resumo indica análise quantitativa própria ou uso de dados estruturados; variáveis e desenho foram preenchidos apenas quando explicitados.",TRUE,TRUE,TRUE,3,3,1
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,claims_any_statistically_significant_results,FALSE,majority,accept_provisionally,<NULL>,<NULL>,TRUE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,clear_causal_quantity_of_interest,FALSE,majority,accept_provisionally,FALSE,<NULL>,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,clearly_defined_explanatory_variable,FALSE,majority,accept_provisionally,TRUE,<NULL>,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,countries_of_focus,FALSE,majority,accept_provisionally,Brazil; China,Brazil; China,China; Brazil,Brazil; China,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,dependent_variables,FALSE,majority,accept_provisionally,"[{""variable_name"":""institutional fragmentation"",""variable_description"":""Fragmentation among Latin American regional organizations.""}]","[{""variable_name"":""institutional fragmentation"",""variable_description"":""Fragmentação institucional em organizações regionais latino-americanas.""}]","[{""variable_name"":""institutional fragmentation"",""variable_description"":""Fragmentation among Latin American regional organizations.""}]","[{""variable_name"":""institutional fragmentation"",""variable_description"":""Fragmentation among Latin American regional organizations.""}]",TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,discusses_threats_to_causality,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,effort_to_explore_mechanisms,TRUE,no_majority,adjudicate,,Mechanisms/Channels Mentioned But Not Explored,No Mention of Mechanisms/Channels,Mechanisms/Channels Mentioned With Substantial Exploration,TRUE,TRUE,TRUE,3,3,1
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,error_in_raw_text,FALSE,unanimity,accept_provisionally,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,evidence_type,TRUE,unanimity,accept_provisionally,quantitative,quantitative,quantitative,quantitative,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,general_goal_of_analysis,FALSE,unanimity,accept_provisionally,Explain,Explain,Explain,Explain,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,independent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""ties to China"",""variable_description"":""Crescimento dos vínculos da região com a China.""},{""variable_name"":""ties to Brazil"",""variable_description"":""Redução dos vínculos regionais com o Brasil.""}]","[{""variable_name"":""ties to China"",""variable_description"":""Growing connections to China as extra-regional catalyst.""},{""variable_name"":""ties to Brazil"",""variable_description"":""Shrinking Brazilian regional paymaster role.""}]","[{""variable_name"":""ties to China"",""variable_description"":""Growing regional ties to China as extra-regional emerging power.""},{""variable_name"":""ties to Brazil"",""variable_description"":""Shrinking regional ties to Brazil as regional paymaster.""}]",TRUE,TRUE,TRUE,3,3,1
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,main_causal_research_design,TRUE,critical_disagreement,adjudicate,,Other,Other,Kitchen Sink Linear Model,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,main_variable_relationship,FALSE,majority,accept_provisionally,"[{""iv_var_name"":""ties to China"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Positive"",""statistically_significant"":false,""substantively_significant"":true},{""iv_var_name"":""ties to Brazil"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Negative"",""statistically_significant"":false,""substantively_significant"":true}]","[{""iv_var_name"":""ties to China"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Positive"",""statistically_significant"":false,""substantively_significant"":true},{""iv_var_name"":""ties to Brazil"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Negative"",""statistically_significant"":false,""substantively_significant"":true}]","[{""iv_var_name"":""ties to China"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""ties to Brazil"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":true}]","[{""iv_var_name"":""ties to China"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Positive"",""statistically_significant"":false,""substantively_significant"":true},{""iv_var_name"":""ties to Brazil"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Negative"",""statistically_significant"":false,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,makes_explicit_causal_claim,TRUE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,makes_implicit_causal_claim,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,method_status,TRUE,unanimity,accept_provisionally,explicit,explicit,explicit,explicit,TRUE,TRUE,TRUE,3,1,3
S0034-73292022000100205,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,data/processed/sample_xmls/S0034-73292022000100205.xml,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,other_research_design,FALSE,no_majority,adjudicate,,Comparação longitudinal de organizações regionais,Longitudinal comparative regional-organization analysis,<NULL>,TRUE,TRUE,TRUE,3,3,1
